movie_id,genre_id
21755,10749
70279,99
39366,18
26191,18
17077,18
17077,36
24566,99
13058,80
13058,18
2253,18
2253,53
2253,10752
67892,80
67892,27
67892,28
9017,28
9017,12
9017,27
5871,18
6687,53
6687,80
6687,9648
69454,18
15749,18
15749,27
15749,53
20529,16
20529,18
20529,10402
20529,10749
20529,14
13613,28
13613,27
13613,878
12689,35
12689,18
12689,10751
12689,10749
37583,99
13004,16
13004,10751
14538,28
14538,36
14538,18
8900,18
19173,18
19173,10749
21910,35
21910,18
21910,27
12783,18
12783,36
12783,10749
15457,18
14061,18
14061,36
14061,10749
38846,18
38846,35
19375,14
19375,10749
10665,27
10665,9648
10665,53
14092,28
14092,16
14092,18
14092,80
14092,9648
14092,878
14092,53
13813,28
13813,18
13813,36
13813,10752
13460,28
13460,53
13460,878
21583,35
21583,18
21583,10749
13956,12
13956,16
13956,10751
14312,12
14312,35
6968,28
6968,80
6968,18
6968,36
6968,53
13490,35
13490,18
13490,10751
15125,878
49429,18
49429,53
24330,27
24330,53
8285,28
8285,35
8285,80
8285,14
8285,18
18505,27
18505,35
17631,35
35452,35
35452,18
35452,10749
10761,35
10761,10749
33788,9648
33788,53
23966,27
23966,53
8617,27
8617,18
8617,9648
232435,18
232435,10751
41362,14
41362,10751
13515,27
13515,9648
13160,35
11918,35
11918,28
11918,878
674119,
18533,18
18533,28
18533,80
11152,27
34478,9648
34478,53
34478,80
31216,18
31216,10749
1735,12
1735,28
1735,14
21194,35
21194,18
25695,18
15450,18
15450,10749
15451,80
15451,18
15451,10749
13855,80
13855,53
13855,28
18032,12
18032,14
18032,10749
14637,18
14637,53
14859,18
14859,10749
16409,18
16409,10749
12165,18
12165,10749
12165,80
8265,35
8265,18
8265,10749
13655,10402
13655,35
13655,18
13655,10749
13655,10751
13655,10770
29989,18
8836,9648
8836,878
8836,53
63597,35
13646,10749
13646,18
13646,35
20764,18
20764,878
20764,53
24450,35
7840,12
7840,28
7840,18
7840,14
39277,10749
39277,35
7346,18
7346,10749
7346,35
96918,99
17893,18
8898,18
8898,9648
8898,53
7860,18
7555,28
7555,53
7555,10752
14574,18
14574,10752
14574,36
17165,28
17165,16
17165,14
17165,18
32695,80
32695,18
32695,53
7735,18
7735,53
19703,18
19703,53
12568,18
12568,10749
10360,18
10360,36
15179,18
15179,35
15671,35
15671,10770
1290563,35
1290563,10402
1290563,18
1290563,878
13190,16
13190,27
13190,878
13190,53
16439,18
16439,10749
7267,53
7267,80
13617,18
17780,35
13996,35
13996,18
83059,18
8204,10751
8204,12
8204,14
8204,18
27374,27
27374,53
62459,35
62459,10751
62459,10770
11917,27
11917,53
11917,80
13279,18
13279,80
13279,53
14756,18
14756,28
14756,36
7278,35
7278,14
8456,18
8456,28
14220,35
12180,16
12180,28
12180,878
12180,12
14298,35
14298,18
15060,16
15060,35
15060,878
15060,10770
14849,18
14849,14
14849,35
14979,28
14979,53
14979,80
16614,35
16614,18
16614,10749
14836,16
14836,10751
14836,14
16996,35
16996,14
16996,18
16996,10749
13475,878
13475,28
13475,12
13448,53
13448,9648
14160,16
14160,35
14160,10751
14160,12
534,28
534,878
534,53
17332,18
17332,10402
13455,878
13455,28
13455,12
13455,53
13811,28
13811,9648
13811,878
13811,53
13183,9648
13183,28
13183,878
18785,35
11322,80
11322,36
11322,18
767,12
767,14
19851,36
19851,18
19851,10770
19458,10751
19458,10770
19458,35
20829,35
20829,18
1450,28
1450,12
1450,27
1450,878
1450,53
24803,10749
24803,18
19913,35
19913,18
19913,10749
14869,12
14869,28
14869,53
14869,878
18487,80
18487,53
18487,28
8355,16
8355,35
8355,10751
8355,12
17654,878
21208,27
21208,53
8373,878
8373,28
8373,12
18480,35
15472,18
15472,53
15472,80
15472,9648
12244,28
12244,12
12244,16
12244,878
12244,53
19833,35
19265,35
19265,10749
16558,10749
16558,35
16558,80
2080,12
2080,28
2080,878
16325,28
16325,53
16538,35
16538,10749
22798,18
19959,878
19959,28
19959,53
19908,35
19908,27
24271,35
24271,80
22794,16
22794,35
22794,10751
41545,18
41545,36
12437,14
12437,28
12437,53
17431,878
17431,18
10313,35
10313,10752
10315,12
10315,16
10315,35
10315,10751
23082,35
23082,14
23082,10749
16869,18
16869,53
16869,10752
10198,16
10198,10749
10198,14
10198,10751
22832,28
22832,12
22832,53
22947,18
22947,10749
19995,28
19995,12
19995,14
19995,878
10528,28
10528,12
10528,80
10528,9648
25793,18
26715,18
26715,28
26715,35
26715,53
26715,80
25983,27
25983,9648
12403,53
12403,9648
12403,12
19994,27
19994,35
17609,18
17609,27
17609,53
16871,27
16871,53
53846,18
53846,53
53846,9648
53846,10749
53103,18
30018,80
30018,18
30018,9648
18826,35
26428,12
26428,18
26428,36
8054,12
8054,14
8054,9648
34653,18
34653,10749
26963,16
26963,10751
26963,14
10197,18
10197,10402
10197,10749
38810,18
20766,12
20766,18
1731,18
7980,14
7980,18
39378,18
39378,10402
39378,12
291081,53
291081,9648
291081,80
291081,18
291081,10770
22074,99
8952,35
8952,80
8952,18
8952,10749
21474,35
22897,35
22897,10749
4475,35
4475,18
4475,10749
18239,12
18239,14
18239,18
18239,10749
10024,18
19255,18
19255,35
19255,10749
31175,18
31175,35
142085,18
18947,18
18947,35
24469,18
24684,18
24684,10749
29963,18
29963,10749
24424,80
24424,18
22803,18
22803,80
22803,53
37707,27
37707,878
16577,16
16577,28
16577,10751
16577,878
19901,28
19901,14
19901,878
20048,35
20048,10749
23720,35
22494,35
22494,18
22494,10749
22494,878
36811,18
36811,10749
26390,80
26390,18
26390,53
37169,27
11323,18
11323,35
11323,80
27989,35
27989,10749
36703,35
36703,18
41248,18
41248,10749
44527,18
25053,18
25053,14
22954,18
22954,36
28211,18
28211,53
28211,9648
46207,18
50722,18
50722,36
73970,18
36549,18
36549,9648
36549,878
36549,53
58251,18
39800,35
39800,18
31011,878
31011,18
31011,10749
16866,16
16866,10751
16866,35
16866,878
16866,12
39334,18
39334,10749
52799,18
52799,10749
34069,53
34069,9648
34069,878
29182,18
29182,80
45806,18
22327,35
22327,10749
23706,35
39358,18
39358,9648
18240,35
18240,10749
18240,18
32909,12
32909,18
32909,28
44096,18
25376,9648
25376,53
25376,18
37080,18
37080,10749
31189,18
31189,10749
46458,53
46458,18
46458,10749
29917,53
29917,9648
68987,35
68987,18
51971,18
28874,16
28874,878
7445,18
7445,53
7445,10752
34423,35
18320,18
18320,36
18320,10749
41009,28
41009,35
41009,80
41009,18
53445,18
53445,10770
17680,18
10521,35
10521,10749
14451,27
14451,35
37181,18
38984,18
38984,10749
41537,35
14161,28
14161,12
14161,878
37714,18
37714,53
29426,27
13788,27
13788,53
13788,9648
20943,35
20943,10749
22536,18
22536,27
22536,53
28355,27
28355,9648
28355,53
21575,80
21575,18
27936,28
27936,35
27936,80
8284,80
8284,18
8284,9648
8284,53
15105,35
15105,10770
32084,18
32084,10752
74666,18
41123,18
32511,18
32511,35
32511,80
28644,18
38542,80
38542,18
38542,53
11156,18
11156,36
34769,18
34769,28
34769,35
34769,80
12573,35
12573,18
18238,27
18238,35
24420,18
24420,10749
24420,14
26171,18
70044,53
70044,18
15577,80
15577,18
22881,18
35619,18
39037,35
39037,10749
33613,28
33613,53
33613,80
33613,9648
45576,99
45576,18
38448,18
38448,10749
44028,35
44028,27
44028,10402
24253,18
24253,28
24253,53
24253,80
24253,9648
39545,14
39545,18
39545,35
39545,878
39545,10749
24056,27
24056,28
24056,53
26280,18
22825,53
22825,878
43550,18
43550,10749
43550,35
44718,18
44718,9648
44718,35
29151,35
29151,18
16523,10751
16523,14
16523,18
16523,12
28520,18
28520,53
28520,10749
19585,16
19585,10751
19585,14
19585,28
19585,12
19585,35
35052,18
35052,9648
35052,53
13804,28
13804,80
13804,18
13804,53
25183,35
25183,18
25183,10749
11699,18
11699,80
19597,35
19597,18
37810,10749
37810,18
37961,53
37961,18
37961,9648
17911,27
17911,878
14435,27
14435,9648
14435,53
18501,28
18501,53
18501,878
42819,18
40623,12
40623,16
40623,35
40623,10751
40623,14
22821,28
22821,53
22821,80
17886,27
17886,878
33997,18
15512,16
15512,10751
15512,12
15512,878
24238,16
24238,35
24238,18
34647,14
34647,18
71394,18
71394,35
28089,18
28089,10749
24869,28
24869,14
8088,18
8088,10749
8088,53
42571,80
42571,18
42571,9648
42571,10749
42571,53
31896,35
25968,18
25968,10749
61730,35
61730,10749
15588,80
15588,28
15588,35
20453,18
20453,35
41066,10751
41066,16
41066,9648
44027,80
44027,18
44027,53
37905,28
37905,27
37905,53
177096,18
177096,53
10184,35
10184,10749
10184,18
25941,53
25941,80
25941,18
25941,28
20458,53
35411,18
137868,18
137868,10749
25205,18
25205,35
39260,28
39260,35
39260,27
39260,878
109455,18
15359,28
15359,12
15359,16
15359,14
15359,878
26379,18
26379,10751
22843,16
22843,878
22843,28
22843,18
27567,18
27567,35
4597,28
4597,80
4597,18
4597,53
4597,9648
321597,18
25693,27
2325,10752
2325,18
77565,18
77565,10749
33091,18
33091,10751
25475,16
25475,10751
25475,12
25475,14
38248,16
38248,878
38248,53
26035,18
26035,10749
24804,35
24804,28
22476,28
22476,35
22476,27
22476,878
60821,10770
60821,35
60821,10751
60821,14
60821,10749
37861,12
37861,18
37861,28
37861,14
19898,28
19898,27
19898,9648
19898,878
19898,53
25073,18
25073,27
25073,53
22824,9648
22824,878
22824,53
13975,53
13975,18
13975,80
13975,9648
24116,27
24116,53
17927,35
36577,27
36577,35
41310,35
41310,18
41310,10749
41310,10770
22051,18
22051,10749
31166,53
31166,9648
22787,28
22787,80
22787,9648
22787,53
65214,27
33282,35
44680,18
44680,53
28891,80
28891,18
28891,53
13207,27
13207,53
19912,27
19912,9648
25769,28
25769,18
25769,27
25769,878
25769,53
10664,53
10664,27
14254,27
64631,9648
64631,18
64631,10749
22302,80
22302,18
22302,53
32857,28
32857,27
32857,53
44125,10749
44125,18
49674,18
49674,10749
42556,35
42556,10749
42556,10770
16995,53
16995,80
16995,9648
26864,18
26864,53
26864,10749
22573,35
22573,27
26773,53
26773,80
26773,18
26773,9648
36142,18
36142,53
33511,18
172480,
38150,18
38150,27
38150,53
23947,18
21988,18
18405,80
18405,53
18405,27
18405,18
8915,12
8915,18
8915,36
60246,35
60246,10402
38645,35
38645,18
38645,10749
35065,35
35065,18
26032,18
26032,35
26032,10749
30388,35
30388,27
41479,35
41479,18
20856,12
20856,35
20856,10751
20856,14
20856,878
616862,18
616862,27
616862,53
42973,35
42973,18
848514,18
848514,35
26466,27
21636,18
21636,37
25754,27
25754,53
25754,10770
26693,14
26693,27
36917,14
36917,27
58450,35
58450,18
25643,18
25643,10749
38415,35
38415,18
38415,10749
71883,16
71883,28
71883,878
32985,12
32985,14
32985,28
26688,27
26688,9648
26320,10402
26320,35
26320,18
36419,18
36419,27
36419,9648
36419,53
34480,12
34480,27
34480,53
185377,35
185377,878
185377,27
185377,28
185377,14
15670,35
15670,80
15670,18
18530,18
18530,9648
18530,53
285931,18
285931,35
29483,18
26367,18
26367,35
130858,18
130858,10749
130858,10770
255508,10770
18162,12
18162,35
18162,878
45261,18
45261,35
45261,10749
37721,35
37721,18
40850,18
40850,10749
40850,53
23488,14
23488,18
23488,53
59462,53
18898,18
18898,35
33273,28
33273,53
33273,18
45650,53
45650,12
45650,14
38087,35
38087,80
38087,9648
38087,53
76981,35
28178,18
28178,10751
44990,35
44990,10749
24528,35
24528,16
24528,28
24528,12
24528,53
17610,35
17610,12
30250,35
30250,18
30250,14
30250,878
24864,35
9503,18
9503,36
9503,10749
18360,12
18360,14
18360,28
18360,35
18360,10751
49568,878
49568,53
32395,18
29427,9648
29427,27
29427,28
12155,10751
12155,14
12155,12
34563,35
22972,10752
22972,28
22972,12
22972,18
22972,53
33217,35
33217,10751
10191,14
10191,12
10191,16
10191,10751
23048,878
23048,35
23048,12
11324,18
11324,53
11324,9648
7978,27
7978,53
31867,28
31867,878
31867,53
31867,80
23483,28
23483,80
36801,18
36801,35
35056,35
35056,28
35056,12
10138,12
10138,28
10138,878
34806,35
34806,10749
20662,28
20662,12
20662,36
37056,35
37056,18
37056,10749
37931,28
37931,35
11439,53
11439,9648
9543,12
9543,14
9543,28
27586,10402
27586,18
27586,36
37786,35
37786,18
37786,10749
20504,28
20504,53
20504,878
32823,12
32823,35
32823,10402
27583,35
27583,18
27583,10749
10192,35
10192,12
10192,14
10192,16
10192,10751
38093,10749
38093,35
40247,35
40247,18
39013,18
39013,9648
38575,28
38575,12
38575,18
38575,10751
47607,10749
47607,35
47607,18
10193,16
10193,10751
10193,35
11761,9648
11761,53
11761,18
73423,18
34544,53
34544,28
34544,12
34544,35
34544,80
22894,27
22894,28
22894,14
38365,35
39452,99
32856,35
32856,10749
783341,878
41110,18
41110,10749
43541,35
43541,18
39356,18
39356,35
10196,28
10196,12
10196,14
41210,35
41210,10749
41210,18
38843,35
38843,10751
23759,12
23759,28
23759,18
130266,35
27578,53
27578,12
27578,28
41505,27
41505,9648
41505,53
27022,14
27022,12
27022,28
23169,18
23169,10749
23168,80
23168,18
23168,53
38842,18
38842,35
38842,80
27581,28
27581,35
27581,80
39413,18
39413,35
38031,35
38031,18
38031,10749
47909,18
35791,28
35791,12
35791,27
35791,878
27576,28
27576,9648
27576,53
37834,28
37834,35
46909,14
46909,35
46909,53
46909,9648
148292,35
148292,10749
39781,35
39781,18
167425,18
24021,12
24021,14
24021,18
24021,10749
20352,16
20352,10751
20352,35
39053,35
39053,18
39053,10749
34851,878
34851,28
34851,53
27205,28
27205,878
27205,12
37735,35
27579,80
27579,18
27579,53
23742,28
23742,35
23742,80
34813,28
34813,12
34813,80
34813,9648
34813,53
46789,18
40911,53
71559,18
38167,18
38167,10749
23631,28
23631,35
23631,53
38778,35
22538,28
22538,35
22538,10749
45202,53
45202,18
38073,35
38073,18
38073,10749
38358,27
38358,53
38358,9648
57413,35
267299,99
51241,18
51241,10749
37799,18
47261,53
47261,18
47261,10749
38303,35
38303,10749
41402,18
41402,27
41402,9648
26388,18
26388,53
26388,9648
54144,18
54144,35
46138,35
46138,18
46138,36
44638,18
44638,14
44638,35
42296,99
33909,18
33909,80
44214,18
44214,53
44214,27
39486,18
56440,18
58857,12
58857,18
58857,28
39514,28
39514,12
39514,35
39514,80
39514,53
44040,27
44040,9648
44040,53
57771,35
38357,18
38357,35
38357,10749
42297,18
42297,10749
53457,18
53457,10752
38055,16
38055,28
38055,35
38055,10751
38055,878
44115,12
44115,18
44115,53
44048,28
44048,53
44009,18
44009,35
18823,12
18823,14
18823,28
12444,12
12444,14
38368,18
38368,14
43539,10749
43539,18
43539,53
43539,80
38757,16
38757,10751
46332,18
46332,36
63498,16
63498,10402
63498,10749
43933,18
43933,53
43933,878
20526,12
20526,28
20526,878
44264,18
44264,12
44264,37
45269,18
45269,36
37950,18
37950,10749
33602,18
33602,36
37710,28
37710,53
37710,10749
42684,878
42684,28
42684,53
10140,12
10140,10751
10140,14
41515,35
41515,10751
41515,16
41515,12
44991,35
44991,18
44991,10749
42188,18
42188,10749
42188,878
36550,12
36550,35
36550,10751
36550,14
43090,18
43090,28
43090,35
43090,37
41180,18
41180,10770
80293,18
80293,10402
39312,10752
39312,99
45317,18
31007,18
55165,35
55165,18
41201,16
41201,18
81656,18
44160,18
45958,18
54186,18
54186,53
54186,9648
46705,18
46705,10749
23172,28
23172,35
23172,10751
43347,18
43347,35
43347,10749
38325,18
38325,53
46665,18
46665,53
33107,9648
33107,53
43923,35
43923,18
46837,35
46837,878
46837,9648
48303,18
48303,10749
39210,18
22971,18
22971,10749
22971,10752
45162,878
45162,28
45162,12
45162,16
35153,53
35153,28
35153,12
48650,18
48650,10749
41283,80
41283,18
41283,28
41283,53
46738,18
46738,10752
46738,9648
49020,18
49020,35
49020,10749
41733,35
41733,18
150664,18
46829,35
46829,18
70925,18
70925,36
57120,37
57120,18
45094,18
27585,18
45649,35
45649,18
45649,14
45649,27
45649,9648
44244,35
44244,10402
44244,10770
51447,35
22907,28
22907,80
22907,18
22907,53
54812,99
54812,53
49018,27
49018,53
45132,35
45132,28
45132,18
45658,35
45658,18
45658,10749
44944,18
40662,878
40662,80
40662,28
40662,16
40662,9648
45324,35
45324,80
45324,18
57400,35
57400,18
52903,99
38961,35
38961,10749
63946,28
63946,18
63946,53
35019,35
35019,14
35019,10751
44629,80
44629,18
81649,99
74495,18
74495,10402
74495,10749
55347,18
55347,10749
55347,35
56815,18
47218,35
47218,18
47218,10749
51739,14
51739,16
51739,10751
32657,12
32657,14
32657,10751
63578,35
63578,18
44147,28
44147,35
70110,28
70110,53
70110,10770
79854,18
79854,35
58496,99
44877,28
44877,53
44877,80
44877,10749
48289,18
48289,53
46146,14
46146,27
46261,14
46261,27
46261,53
55246,35
55246,10749
48492,28
48492,12
48492,18
48492,9648
69794,53
69794,80
92662,99
92662,35
92662,10751
77444,18
77444,878
77444,53
77444,27
59441,35
59441,18
57243,35
48034,35
48034,18
35552,14
35552,12
35552,28
35552,9648
47904,28
47904,18
47904,36
47904,10752
38568,18
38363,18
38363,53
48243,53
48243,10752
57703,18
57703,10749
46838,35
46838,27
41556,18
41556,10749
41436,27
41436,9648
89825,12
89825,16
89825,10751
46564,18
52015,18
52015,27
52015,878
43935,28
43935,35
43935,27
43935,9648
43935,878
43935,53
45657,27
45657,9648
87824,35
87824,10749
56833,99
96311,18
96311,36
138829,99
73211,18
73211,28
57749,9648
57749,27
57749,53
57749,80
60309,80
60309,18
60309,36
52696,35
52696,18
52696,10749
59435,10751
59435,18
59435,10749
59435,35
56405,36
56405,18
47763,27
30061,28
30061,12
30061,16
30061,878
44560,18
56272,35
56272,18
52043,35
52043,18
65760,18
65760,53
65760,80
37472,28
37472,36
37472,18
50838,9648
50838,53
50838,27
85441,18
52767,18
52767,53
55244,99
36696,10751
36696,16
280171,35
280171,27
42194,80
42194,18
42194,28
42194,53
42194,878
49797,53
49797,27
28562,28
28562,12
28562,35
28562,27
37495,35
37495,80
37495,18
142119,99
12201,80
12201,18
12201,9648
12201,53
41273,35
41273,18
39750,878
39750,28
39750,10770
69461,35
69461,18
43200,35
43200,18
48871,14
48871,27
48871,28
48871,53
44363,53
51764,35
51764,10749
45272,18
45272,10749
45272,10402
59457,10749
59457,878
73283,18
73283,878
43754,18
43754,53
43754,9648
59421,53
59421,80
59421,18
59421,27
50099,18
50099,35
50099,10749
40205,14
40205,18
40205,10751
148284,28
148284,878
58446,18
58446,10749
44683,16
44683,12
44683,10751
44683,14
52264,16
52264,35
37414,80
37414,18
37414,53
61005,18
61005,10751
61005,14
47386,27
47386,53
43552,9648
43552,27
43552,53
51991,18
51991,35
51991,10749
59468,12
59468,35
59468,18
63943,35
48833,18
48833,10749
62494,80
62494,35
103970,35
103970,27
175141,35
175141,10402
175141,10749
70448,27
70448,35
56743,18
56743,10749
54770,12
54770,878
44918,28
44918,53
44918,10749
44918,12
72843,35
48395,14
48395,27
132250,27
43549,53
43549,18
63700,35
63700,12
63700,14
63700,10770
52272,16
52272,10751
55567,35
55567,10402
55567,10751
62592,35
62592,10749
62592,10770
52274,27
52274,53
80188,28
80188,80
80188,18
80188,53
109125,28
109125,35
109125,878
109125,12
109125,16
13477,35
13477,14
13477,10749
52587,14
52587,18
52587,27
52587,10749
65056,18
65056,35
61948,27
43930,28
43930,12
43930,18
254582,18
34134,16
34134,10751
34134,14
74890,18
48838,18
48838,80
54892,16
54892,28
54892,12
82640,18
82640,10749
40794,35
40794,18
40794,10749
42293,35
42293,18
44811,27
44811,878
44811,10770
73976,18
41993,35
41993,18
41993,10749
41360,878
41360,53
42941,27
42941,53
35690,18
35690,10751
35690,10749
23437,27
23437,9648
23437,53
193125,18
193125,35
29920,18
29920,53
29920,80
53269,16
109979,18
42888,35
42888,18
42888,10749
55061,18
55061,53
72946,18
72946,10749
27004,80
27004,53
27004,35
27004,9648
43943,35
43943,18
43943,10749
43949,10749
43949,18
60534,80
60534,53
60534,18
62116,18
49009,18
49009,12
49009,36
48392,35
48392,80
432608,10749
432608,18
49787,18
49787,27
49787,53
48393,27
48393,53
43931,27
43931,9648
45752,16
45752,35
45752,10751
45752,9648
37645,18
37645,80
37645,53
573531,16
573531,10752
573531,28
573531,878
25195,10749
25195,35
75170,18
65831,35
65831,18
50037,878
50037,27
50037,9648
474102,
49350,10751
49350,35
49350,18
49350,10770
38408,35
38408,10749
38408,18
66195,35
66195,53
66195,80
41135,12
41135,28
41135,35
41135,53
63415,53
63415,80
63415,9648
64611,18
64611,53
64611,80
72013,16
72013,14
41233,18
41233,10749
47519,28
47519,27
47519,35
56832,27
56832,28
56832,878
340558,18
63458,18
23629,28
23629,14
23629,53
40805,28
40805,80
40805,35
51481,35
39513,12
39513,35
39513,878
48171,18
48171,53
48171,27
46529,28
46529,53
46529,878
46529,12
258214,35
49494,12
49494,18
38050,878
38050,53
38050,10749
44896,16
44896,35
44896,10751
44896,37
44896,12
44943,878
44943,28
55721,35
55721,10749
49730,53
49730,18
49730,14
49730,9648
49730,27
38117,18
38117,14
38117,10749
45772,16
45772,10751
54445,28
54445,80
54445,53
59726,18
59726,27
59726,53
50348,80
50348,18
50348,53
45612,53
45612,878
45612,9648
51876,53
51876,9648
51876,878
50456,28
50456,53
50456,12
38319,35
38319,14
38319,12
38319,28
49012,35
49012,10749
41446,27
41446,9648
50359,16
50359,35
50359,10751
46195,16
46195,12
46195,35
46195,10751
56780,18
56780,53
56780,878
56780,9648
10195,12
10195,14
10195,28
51497,28
51497,53
51497,80
41630,35
41630,10749
50014,18
55725,18
55725,35
44835,18
62215,18
62215,878
1865,12
1865,28
1865,14
55787,18
55787,10749
65034,18
65034,10770
45243,35
8967,18
8967,14
49538,28
49538,878
49538,12
38684,18
38684,10749
37686,53
37686,878
37686,9648
44912,12
44912,28
44912,53
44912,878
58224,35
58224,10751
212927,35
212927,10749
52449,35
38356,28
38356,878
38356,12
59436,14
59436,35
59436,10749
103050,
51540,35
51540,80
12445,14
12445,12
50544,10749
50544,35
1771,28
1771,12
1771,878
50646,35
50646,18
50646,10749
49849,28
49849,878
49849,53
49849,37
78646,18
61791,53
61791,28
61791,18
61791,878
51162,16
51162,10751
51162,35
51162,12
70768,18
62206,28
62206,12
62206,35
63311,18
63311,27
63311,9648
63311,53
37430,12
37430,14
37430,28
124733,27
124733,53
124733,9648
41513,16
41513,10751
41513,12
41513,35
41513,14
60243,18
50357,27
50357,53
50357,878
67913,28
67913,35
67913,53
67913,80
39538,18
39538,53
39538,878
64690,18
64690,53
64690,80
49444,16
49444,10751
49444,35
65599,18
65599,27
62837,18
62837,10751
64639,18
64639,53
48572,27
48572,28
48572,53
69798,35
94478,10402
94478,10749
94478,35
86305,18
86305,27
145099,10402
145099,27
137217,14
137217,9648
137217,18
49021,28
49021,12
49021,53
86555,18
86555,35
86555,10749
60308,18
60421,18
50875,18
50875,53
62321,18
74830,18
74830,35
115745,
108373,99
79108,35
75000,99
75000,36
133372,35
59678,28
59678,35
59678,878
10316,18
49517,18
49517,53
49517,9648
63144,99
39254,28
39254,878
39254,18
27582,28
27582,53
27582,80
68817,18
68817,10402
68817,10749
74643,18
74643,35
74643,10749
70703,99
70703,878
60935,27
60935,878
60935,9648
49013,16
49013,10751
49013,12
49013,35
52451,12
52451,28
52451,53
73937,35
167447,
47760,18
47760,10749
71859,18
71859,53
63849,18
63849,35
84890,35
49530,28
49530,53
49530,878
17578,12
17578,16
17578,9648
40807,35
40807,18
50839,53
50839,18
83860,18
54662,18
54662,14
54662,10749
75453,18
64720,53
64720,18
64720,27
69668,9648
69668,18
69668,53
80048,35
50837,18
50837,53
37958,14
37958,28
37958,18
55465,35
85741,18
85741,36
85741,10752
60420,18
60420,10749
65057,35
65057,18
73568,80
73568,18
73568,53
50546,35
50546,10749
55779,27
55779,9648
72571,27
72571,9648
417859,16
417859,10751
417859,14
417859,12
417859,35
43959,10751
43959,18
75900,18
75900,10749
64328,35
64328,10751
64328,10402
73532,18
73532,35
57089,35
57089,16
57089,10751
38321,28
38321,14
38321,27
38321,53
77338,18
77338,35
71157,18
71157,53
62046,9648
62046,35
62046,80
58574,12
58574,28
58574,80
58574,9648
48988,35
48988,10749
49950,53
49950,18
49950,27
55301,35
55301,14
55301,10751
55301,10402
55301,16
57157,35
57157,18
65754,53
65754,80
65754,9648
60307,10751
60307,35
71469,27
71469,28
71469,53
71469,878
57212,10752
57212,36
57212,12
56831,18
56831,10770
59108,28
59108,35
56292,28
56292,53
56292,12
58151,27
58151,35
72440,12
72440,14
72440,28
72440,10751
44826,12
44826,18
44826,10751
23514,35
23514,18
72113,35
72113,18
75802,35
75802,10749
70435,28
70435,53
74879,18
74879,80
164052,18
164052,27
59968,35
59968,18
87368,18
119335,18
119335,36
119335,10751
52067,35
64685,18
59440,18
59440,28
89191,80
89191,99
73873,18
71688,36
71688,18
71676,28
71676,14
71676,53
83389,16
83389,18
59115,27
59115,9648
59115,878
69278,53
69278,878
69278,35
80038,35
80038,10749
80038,18
73872,18
74465,18
74465,35
74465,10751
74997,18
74997,27
74997,80
72049,18
72049,10749
59860,12
59860,35
59860,10749
82532,18
82532,35
74534,18
74534,35
78480,18
78480,35
22970,27
22970,9648
83552,99
77949,27
77949,53
77949,9648
45156,35
45156,18
45156,10749
9364,18
9364,10749
81857,18
76226,18
90147,80
90147,18
51994,18
51994,10749
78604,18
79070,18
79070,53
85033,18
85033,10749
77221,12
77221,18
81025,18
81025,10749
81025,35
73939,18
82533,35
82533,18
82533,10749
72551,35
92473,18
92473,35
58233,80
58233,28
58233,35
94329,28
94329,53
94329,80
228655,99
65229,18
72842,18
60422,35
60422,18
76543,18
76543,10749
62564,18
62564,35
51999,18
51999,878
51999,10749
82529,18
75736,18
75736,28
75736,53
58882,18
58882,36
70670,53
70670,80
70670,28
102860,18
61667,18
61667,35
80591,18
80591,10749
70821,18
70821,10770
74725,27
74725,53
74725,80
98232,18
98232,80
98232,36
105538,35
105538,10749
105538,878
71880,35
71880,10751
55420,18
55420,878
85836,18
85836,36
44754,18
48231,18
48231,53
38541,27
38541,878
38541,53
64678,18
64678,10749
76025,18
81534,35
81534,18
84355,35
85542,18
85542,10749
86391,35
86391,18
49010,80
49010,28
49010,53
74505,27
74505,53
63310,80
63310,18
58428,27
58428,53
77462,18
77462,35
53487,18
57119,35
91549,27
91549,9648
91930,35
91930,18
77461,18
77461,35
56418,35
56418,18
89708,99
62835,28
62835,53
62835,80
62835,18
86812,878
86812,18
86812,9648
86812,53
86812,27
80767,99
50619,12
50619,14
50619,10749
98631,80
98631,18
74777,27
74777,9648
74777,53
68818,12
68818,28
68818,37
69735,28
69735,16
69735,80
69735,878
144271,10749
144271,80
144271,18
144271,35
86987,28
86987,35
86987,80
68684,27
68684,35
68684,878
80583,878
59883,12
59883,28
59883,14
101173,18
101173,53
77561,878
77561,18
58443,12
58443,18
70577,53
70577,80
94363,35
94363,18
79728,35
79728,18
77458,35
85735,10749
85735,35
111943,18
76451,18
76451,35
92424,10749
92424,35
79697,35
74549,18
74549,10770
87425,18
87425,53
87425,9648
87425,10749
76758,18
76758,36
76758,10752
75654,36
75654,18
75654,12
74726,27
74726,35
73262,27
73262,878
73262,53
73262,9648
117098,18
117098,35
117098,10749
55190,18
55190,10751
73108,18
73108,14
73108,35
73108,10770
116322,10751
116322,16
116322,14
116322,27
98545,35
98545,18
98545,10749
115712,18
115712,35
82624,18
83899,27
83899,53
83899,9648
73499,28
73499,18
73499,80
62838,35
62838,10749
85449,35
85449,18
73588,27
73588,53
73588,9648
40161,18
40161,35
40161,10749
70590,18
70590,28
70590,80
73867,18
79120,18
79120,10749
82321,18
82321,10749
55680,18
55680,53
65650,18
65650,53
65650,9648
97795,27
97795,53
72841,99
63492,35
63492,10749
51052,18
51052,16
51052,10751
51052,35
50321,12
