movie_id,title,original_title,original_language,popularity,release_date,year,vote_average,vote_count,imdbid,bechdel_rating,bechdel_dubious,bechdel_id,bechdel_date
5255,The Polar Express,The Polar Express,en,115.406,2004-11-10,2004,6.723,6373,338348,1,0,3971,2013-03-11
4836,Layer Cake,Layer Cake,en,19.867,2004-09-30,2004,6.9,2097,375912,1,0,4011,2013-03-24
15673,Connie and Carla,Connie and Carla,en,5.523,2004-04-16,2004,5.9,91,345074,3,0,4059,2013-04-15
20125,Gladiatress,Gladiatress,en,2.332,2004-08-19,2004,3.6,22,339072,3,0,4083,2013-04-24
3040,Night Watch,Ночной дозор,ru,14.839,2004-07-08,2004,6.241,727,403358,1,0,4249,2013-06-18
10361,Ginger Snaps 2: Unleashed,Ginger Snaps 2: Unleashed,en,11.26,2004-01-30,2004,6.413,315,353489,3,0,4292,2013-06-29
12153,White Chicks,White Chicks,en,89.813,2004-06-23,2004,6.9,4034,381707,3,0,4298,2013-07-02
1487,Hellboy,Hellboy,en,36.77,2004-04-02,2004,6.675,6870,167190,1,0,4338,2013-07-12
45404,He Was Cool,그 놈은 멋있었다,ko,3.465,2004-07-22,2004,6.6,28,415819,3,0,4368,2013-07-18
36290,Crimes of Fashion,Crimes of Fashion,en,2.584,2004-07-25,2004,4.481,37,414923,3,0,4389,2013-07-24
421,The Life Aquatic with Steve Zissou,The Life Aquatic with Steve Zissou,en,17.627,2004-12-10,2004,7.1,2871,362270,2,0,4408,2013-07-28
13700,Home on the Range,Home on the Range,en,31.163,2004-04-02,2004,6.1,2034,299172,3,0,4438,2013-08-04
60382,Bratz the Video: Starrin' & Stylin',Bratz the Video: Starrin' & Stylin',en,2.552,2004-08-03,2004,6.4,23,1469259,3,0,4453,2013-08-08
11045,Taxi,Taxi,en,36.313,2004-10-06,2004,5.589,1057,316732,3,0,4486,2013-08-17
16358,Eulogy,Eulogy,en,6.203,2004-10-15,2004,6.5,128,349416,3,0,4524,2013-08-30
1586,Secret Window,Secret Window,en,16.623,2004-03-12,2004,6.572,3610,363988,1,0,4525,2013-08-30
14024,Raise Your Voice,Raise Your Voice,en,12.753,2004-08-10,2004,6.542,830,361696,3,0,6150,2015-03-16
195833,Caribe,Caribe,es,1.023,2004-01-01,2004,6.0,10,439491,3,1,4565,2013-09-13
57825,Bride & Prejudice,Bride & Prejudice,en,14.265,2004-02-11,2004,6.5,371,361411,3,0,4571,2013-09-13
142689,Nemmeno il destino,Nemmeno il destino,en,1.329,2004-11-05,2004,6.0,2,435224,1,0,4587,2013-09-15
33636,Nina,Nina,pt,2.574,2004-01-28,2004,5.8,24,399412,3,0,4630,2013-09-27
21198,House of Voices,Saint Ange,fr,7.491,2004-06-23,2004,5.849,172,367000,3,0,4726,2013-10-21
8555,Creep,Creep,en,15.44,2004-08-10,2004,5.928,741,381966,3,0,4696,2013-10-14
44413,The Holy Girl,La niña santa,es,4.885,2004-05-06,2004,6.6,88,300270,3,0,4828,2013-11-15
6947,The Village,The Village,en,21.276,2004-07-30,2004,6.475,4189,368447,3,0,4842,2013-11-16
9801,Bridget Jones: The Edge of Reason,Bridget Jones: The Edge of Reason,en,19.272,2004-11-10,2004,6.236,2785,317198,3,0,4928,2013-12-08
10555,Shark Tale,Shark Tale,en,45.769,2004-09-20,2004,6.026,6335,307453,1,0,4979,2013-12-24
33137,In Search of Santa,In Search of Santa,en,2.967,2004-11-23,2004,4.5,9,439623,3,0,5038,2014-01-04
29404,Corpses,Corpses,en,1.456,2004-08-24,2004,4.0,7,409842,3,0,5047,2014-01-05
80,Before Sunset,Before Sunset,en,23.266,2004-06-16,2004,7.814,3387,381681,0,0,5117,2014-01-29
9472,DodgeBall: A True Underdog Story,DodgeBall: A True Underdog Story,en,21.565,2004-06-18,2004,6.357,3484,364725,3,0,5201,2014-02-24
693,Meet the Fockers,Meet the Fockers,en,33.279,2004-12-22,2004,6.247,4763,290002,3,0,5210,2014-02-27
2059,National Treasure,National Treasure,en,30.672,2004-11-19,2004,6.638,6327,368891,2,0,5336,2014-03-28
35949,Jennifer's Shadow,Jennifer's Shadow,en,0.828,2004-10-01,2004,4.2,10,382761,3,0,5392,2014-04-12
14207,The Librarian: Quest for the Spear,The Librarian: Quest for the Spear,en,20.35,2004-07-12,2004,6.3,632,412915,3,1,5401,2014-04-15
10589,After the Sunset,After the Sunset,en,16.42,2004-11-12,2004,6.163,755,367479,3,0,5550,2014-06-08
11081,Taking Lives,Taking Lives,en,14.931,2004-03-19,2004,6.381,1606,364045,2,0,6149,2015-03-15
8981,Dear Frankie,Dear Frankie,en,7.638,2004-05-18,2004,7.051,195,377752,3,0,5573,2014-06-18
9541,Jersey Girl,Jersey Girl,en,11.516,2004-03-25,2004,6.183,1033,300051,2,0,5609,2014-07-01
21379,Bionicle 2: Legends of Metru Nui,BIONICLE 2: Legends of Metru Nui,en,5.658,2004-10-21,2004,5.9,90,387658,0,0,5629,2014-07-12
4553,The Machinist,The Machinist,en,25.679,2004-07-02,2004,7.526,5571,361862,1,0,5659,2014-07-30
13505,The Perfect Score,The Perfect Score,en,12.178,2004-01-30,2004,5.8,461,314498,3,1,5673,2014-08-01
20912,She Hate Me,She Hate Me,en,8.636,2004-07-30,2004,5.1,107,384533,2,0,5824,2014-10-09
18701,Being Julia,Being Julia,en,8.274,2004-09-03,2004,6.449,108,340012,3,0,5877,2014-10-27
1966,Alexander,Alexander,en,25.911,2004-11-21,2004,5.9,3259,346491,1,0,5920,2014-11-13
17111,Shutter,ชัตเตอร์ กดติดวิญญาณ,th,32.287,2004-09-09,2004,7.294,1224,440803,1,0,5952,2014-12-01
13673,Christmas with the Kranks,Christmas with the Kranks,en,44.139,2004-11-24,2004,6.146,1190,388419,3,0,5968,2014-12-08
4251,Veer-Zaara,वीर-ज़ारा,hi,17.188,2004-11-12,2004,7.4,268,420332,3,0,5976,2014-12-10
15774,Swades,स्वदेस,hi,8.599,2004-12-17,2004,7.274,323,367110,3,0,5988,2014-12-17
10762,Without a Paddle,Without a Paddle,en,13.278,2004-08-20,2004,5.6,641,364751,3,1,6008,2015-01-01
26962,Puppet Master vs Demonic Toys,Puppet Master vs Demonic Toys,en,7.755,2004-12-18,2004,4.7,80,431340,3,0,6070,2015-01-27
11430,The Lion King 1½,The Lion King 1½,en,62.87,2004-02-06,2004,6.6,2972,318403,1,0,6077,2015-01-27
49643,Mango Kiss,Mango Kiss,en,1.809,2004-04-24,2004,3.8,6,304377,3,0,6257,2015-05-20
15165,Barbie as The Princess & the Pauper,Barbie as The Princess & the Pauper,en,33.089,2004-09-28,2004,7.46,1470,426955,3,0,6312,2015-06-14
11137,The Prince & Me,The Prince & Me,en,15.759,2004-03-28,2004,6.198,990,337697,1,0,6700,2016-01-30
139240,All the Ships at Sea,All the Ships at Sea,en,0.455,2004-02-07,2004,5.4,5,459175,3,0,6739,2016-02-21
27,9 Songs,9 Songs,en,37.204,2004-07-16,2004,5.603,517,411705,0,0,6748,2016-02-26
1944,The Door in the Floor,The Door in the Floor,en,10.2,2004-07-18,2004,6.1,209,348593,1,0,6842,2016-04-20
16907,Naruto the Movie: Ninja Clash in the Land of Snow,劇場版 NARUTO 大活劇! 雪姫忍法帖だってばよ!!,ja,26.167,2004-08-21,2004,7.203,548,476680,3,0,6907,2016-05-28
1913,The Sea Inside,Mar adentro,es,8.717,2004-09-03,2004,7.571,912,369702,3,0,6923,2016-06-08
12877,Dead Man's Shoes,Dead Man's Shoes,en,9.789,2004-09-29,2004,7.1,537,419677,1,0,7119,2016-09-15
842,The Assassination of Richard Nixon,The Assassination of Richard Nixon,en,8.791,2004-05-17,2004,6.482,278,364961,1,1,7145,2016-09-26
20695,Blessed,Blessed,en,4.241,2004-05-16,2004,4.8,47,390450,3,0,7234,2016-11-02
11052,Yu-Gi-Oh! The Movie,Yu-Gi-Oh! The Movie,en,20.369,2004-08-13,2004,6.1,341,403703,0,0,7206,2016-10-17
12653,Romasanta: The Werewolf Hunt,Romasanta,en,4.918,2004-05-13,2004,5.066,98,374180,2,0,7342,2016-12-20
26108,Stage Beauty,Stage Beauty,en,5.411,2004-09-03,2004,6.7,132,368658,2,0,7471,2017-02-22
11836,The SpongeBob SquarePants Movie,The SpongeBob SquarePants Movie,en,55.183,2004-11-19,2004,7.0,2891,345950,3,0,7478,2017-03-03
9893,Sleepover,Sleepover,en,18.026,2004-07-09,2004,6.0,480,368975,3,1,7602,2017-05-04
75160,A Separate Peace,A Separate Peace,en,2.663,2004-09-12,2004,4.8,8,328400,0,0,7612,2017-05-21
9393,Before the Fall,Napola - Elite für den Führer,de,15.179,2004-07-04,2004,7.005,316,384369,1,0,7617,2017-05-21
24363,House of D,House of D,en,8.466,2005-04-29,2005,6.2,140,372334,1,0,7639,2017-05-21
16617,Mindhunters,Mindhunters,en,13.738,2004-05-07,2004,6.476,1173,297284,1,0,7648,2017-05-21
17110,One Point O,One Point O,en,7.423,2004-03-16,2004,5.646,127,317042,1,0,7653,2017-05-21
10677,Dirty Dancing: Havana Nights,Dirty Dancing: Havana Nights,en,13.909,2004-02-27,2004,6.4,652,338096,3,0,7668,2017-05-29
7220,The Punisher,The Punisher,en,29.136,2004-04-15,2004,6.3,2821,330793,1,0,7790,2017-08-31
36648,Blade: Trinity,Blade: Trinity,en,33.65,2004-12-08,2004,5.9,3896,359013,3,0,7926,2017-11-26
276,The Edukators,Die fetten Jahre sind vorbei,de,8.428,2004-10-25,2004,7.144,336,408777,3,1,7944,2017-12-13
615,The Passion of the Christ,The Passion of the Christ,en,56.84,2004-02-25,2004,7.501,4604,335345,3,0,8132,2018-03-22
66926,Hungarian Vagabond,Magyar vándor,hu,1.343,2004-02-05,2004,5.7,15,370919,0,0,8545,2018-12-14
143961,Stop Mom Theresa!,Állítsátok meg Terézanyut!,en,0.728,2004-12-16,2004,4.333,3,379071,2,0,8546,2018-12-14
16635,In My Country,In My Country,en,4.335,2004-05-04,2004,6.198,43,349260,3,0,8680,2019-03-21
52251,Hotel,Hotel,de,4.976,2004-07-25,2004,5.8,43,415855,3,0,8610,2019-01-21
37859,MXP: Most Xtreme Primate,MXP: Most Xtreme Primate,en,4.202,2004-01-20,2004,4.9,29,330588,1,0,8888,2019-11-10
115626,Stuck in the Suburbs,Stuck in the Suburbs,en,9.531,2004-07-16,2004,6.0,208,410696,3,0,8959,2020-01-12
12657,Soul Plane,Soul Plane,en,16.653,2004-05-28,2004,5.386,429,367085,3,0,9120,2020-05-06
34065,Pokémon: Destiny Deoxys,劇場版ポケットモンスター アドバンスジェネレーション 裂空の訪問者 デオキシス,ja,14.708,2004-07-22,2004,6.6,256,435286,1,0,9191,2020-07-05
11358,Walking Tall,Walking Tall,en,21.575,2004-04-02,2004,6.3,1497,351977,1,0,9323,2020-11-06
153770,Marseille,Marseille,de,2.969,2004-09-23,2004,6.6,16,360779,3,0,9363,2020-12-10
27275,G.O.R.A.,G.O.R.A.,tr,9.515,2004-11-12,2004,7.34,322,384116,2,0,9425,2021-01-15
11132,Confessions of a Teenage Drama Queen,Confessions of a Teenage Drama Queen,en,16.923,2004-02-17,2004,5.7,892,361467,3,0,9480,2021-02-16
56527,Skeleton Man,Skeleton Man,en,2.35,2004-03-01,2004,3.242,31,372832,3,0,9509,2021-03-07
9352,EuroTrip,EuroTrip,en,32.274,2004-02-20,2004,6.597,2574,356150,1,0,9527,2021-03-14
9596,"Daniel, the Wizard","Daniel, der Zauberer",de,2.602,2004-08-12,2004,1.4,51,421051,1,0,9685,2021-04-27
63816,M. Kumaran S/O Mahalakshmi,M. குமரன் Son of Mahalakshmi,ta,3.139,2004-09-03,2004,6.7,25,459449,2,0,9960,2021-07-11
31097,The Pleasure Drivers,The Pleasure Drivers,en,5.535,2006-06-28,2006,5.0,12,425357,3,0,21,2008-07-19
17124,Wild Things: Diamonds in the Rough,Wild Things: Diamonds in the Rough,en,13.265,2005-02-19,2005,4.9,144,448179,3,0,23,2008-07-19
272,Batman Begins,Batman Begins,en,59.717,2005-06-10,2005,7.711,21059,372784,1,0,40,2008-07-20
187,Sin City,Sin City,en,26.852,2005-04-01,2005,7.5,8134,401792,3,0,67,2008-07-24
7453,The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy,en,25.695,2005-04-28,2005,6.664,3864,371724,1,,76,2008-07-28
752,V for Vendetta,V for Vendetta,en,32.891,2006-02-23,2006,7.897,14500,434409,3,,89,2008-07-28
9928,Robots,Robots,en,34.735,2005-03-10,2005,6.5,4555,358082,1,,99,2008-07-30
69,Walk the Line,Walk the Line,en,17.662,2005-09-13,2005,7.5,2874,358273,3,,168,2008-08-14
16320,Serenity,Serenity,en,23.623,2005-09-25,2005,7.372,3515,379786,3,,204,2008-10-23
8978,Assault on Precinct 13,Assault on Precinct 13,en,13.487,2005-01-19,2005,6.169,1080,398712,3,,218,2008-11-23
5236,Kiss Kiss Bang Bang,Kiss Kiss Bang Bang,en,18.573,2005-09-14,2005,7.2,2671,373469,1,,229,2008-12-09
25,Jarhead,Jarhead,en,24.582,2005-11-04,2005,6.665,2877,418763,0,,250,2009-01-04
546,Transamerica,Transamerica,en,12.024,2005-02-14,2005,7.0,466,407265,3,,262,2009-01-22
11451,Herbie Fully Loaded,Herbie Fully Loaded,en,28.193,2005-06-22,2005,5.785,2281,400497,3,,328,2009-05-24
11661,Joyeux Noel,Joyeux Noël,fr,21.315,2005-11-09,2005,7.408,865,424205,0,,330,2009-05-27
1444,Junebug,Junebug,en,9.062,2005-08-03,2005,6.5,221,418773,3,,364,2009-07-13
13498,Man of the House,Man of the House,en,16.387,2005-02-25,2005,5.749,464,331933,3,,378,2009-07-27
9392,The Descent,The Descent,en,37.523,2005-07-08,2005,6.965,3892,435625,3,,379,2009-07-27
9388,Thank You for Smoking,Thank You for Smoking,en,23.652,2005-09-09,2005,7.191,2174,427944,1,0,414,2009-08-03
2652,Hard Candy,Hard Candy,en,16.72,2005-01-14,2005,6.82,2556,424136,3,0,415,2009-08-03
3291,"Good Night, and Good Luck.","Good Night, and Good Luck.",en,13.191,2005-09-16,2005,7.078,980,433383,1,0,420,2009-08-07
11096,Hide and Seek,Hide and Seek,en,16.135,2005-01-27,2005,6.327,1570,382077,3,0,461,2009-08-16
1635,The Island,The Island,en,31.633,2005-07-21,2005,6.675,5372,399201,3,0,517,2009-09-27
9270,Brick,Brick,en,8.44,2006-03-31,2006,6.808,1237,393109,1,0,561,2009-12-12
15624,Conversations with Other Women,Conversations with Other Women,en,10.557,2006-06-07,2006,6.3,153,435623,0,0,604,2009-12-28
1895,Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith,en,39.942,2005-05-17,2005,7.437,13761,121766,1,1,674,2010-01-26
7509,Water,Water,hi,6.931,2005-09-08,2005,6.829,117,240200,3,0,685,2010-02-18
254,King Kong,King Kong,en,48.582,2005-12-12,2005,6.888,7875,360717,0,0,706,2010-03-25
1544,Imagine Me & You,Imagine Me & You,en,23.047,2006-01-27,2006,7.6,1017,421994,3,0,719,2010-04-04
4550,Lady Vengeance,친절한 금자씨,ko,18.484,2005-07-29,2005,7.5,1671,451094,3,,735,2010-04-12
9701,North Country,North Country,en,11.557,2005-02-12,2005,7.2,648,395972,3,0,756,2010-04-25
257,Oliver Twist,Oliver Twist,en,15.818,2005-09-23,2005,6.749,1173,380599,1,0,788,2010-05-11
6957,The 40 Year Old Virgin,The 40 Year Old Virgin,en,34.765,2005-08-11,2005,6.404,6689,405422,3,0,816,2010-05-18
9913,The Skeleton Key,The Skeleton Key,en,14.011,2005-07-29,2005,6.624,2069,397101,3,0,825,2010-05-21
308,Broken Flowers,Broken Flowers,en,9.089,2005-07-31,2005,6.9,1333,412019,3,0,865,2010-05-28
9681,Casanova,Casanova,en,9.634,2005-12-25,2005,6.443,884,402894,3,0,914,2010-06-07
11225,Into Great Silence,Die große Stille,de,3.483,2005-09-04,2005,7.0,36,478160,0,0,1018,2010-07-01
2117,Sophie Scholl: The Final Days,Sophie Scholl – Die letzten Tage,de,10.689,2005-02-13,2005,7.1,419,426578,3,0,1044,2010-07-03
1656,The Legend of Zorro,The Legend of Zorro,en,31.125,2005-10-24,2005,6.127,2872,386140,1,0,1059,2010-07-04
74,War of the Worlds,War of the Worlds,en,53.215,2005-06-13,2005,6.513,8391,407304,3,0,1072,2010-07-04
10040,Miss Congeniality 2: Armed and Fabulous,Miss Congeniality 2: Armed and Fabulous,en,18.348,2005-03-11,2005,5.738,1832,385307,3,0,1074,2010-07-04
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",en,201.145,2005-12-07,2005,7.134,10664,363771,3,0,1470,2010-08-15
10475,Factotum,Factotum,en,7.17,2005-04-25,2005,6.2,194,417658,1,0,1422,2010-08-01
215,Saw II,Saw II,en,31.764,2005-10-28,2005,6.599,5393,432348,3,1,1425,2010-08-02
11227,Angel-A,Angel-A,fr,9.753,2005-12-21,2005,7.0,718,473753,0,0,1275,2010-07-23
8814,Doom,Doom,en,18.13,2005-10-20,2005,5.1,2232,419706,1,0,1149,2010-07-10
1495,Kingdom of Heaven,Kingdom of Heaven,en,68.489,2005-05-03,2005,7.0,4299,320661,0,0,1150,2010-07-10
20910,The Muppets' Wizard of Oz,The Muppets' Wizard of Oz,en,12.409,2005-05-20,2005,5.3,121,422778,3,0,1587,2010-09-22
11400,The New World,The New World,en,23.251,2005-12-25,2005,6.504,1152,402399,3,1,1532,2010-09-05
33358,The Mostly Unfabulous Social Life of Ethan Green,The Mostly Unfabulous Social Life of Ethan Green,en,4.401,2005-04-29,2005,5.3,35,424287,3,1,1496,2010-08-23
3933,Corpse Bride,Corpse Bride,en,89.167,2005-09-12,2005,7.583,9363,121164,3,1,1390,2010-07-27
9007,Just Like Heaven,Just Like Heaven,en,19.138,2005-09-16,2005,6.95,2328,425123,3,0,1396,2010-07-28
8202,Æon Flux,Æon Flux,en,16.89,2005-11-30,2005,5.616,2223,402022,3,0,1627,2010-10-03
1985,The Constant Gardener,The Constant Gardener,en,15.763,2005-08-31,2005,6.996,1500,387131,3,0,1642,2010-10-05
98246,The Sun,Солнце,ru,7.075,2005-02-17,2005,6.7,58,439817,0,0,1644,2010-10-05
11931,In Her Shoes,In Her Shoes,en,14.854,2005-10-07,2005,6.2,1189,388125,3,0,1656,2010-10-09
10707,The Squid and the Whale,The Squid and the Whale,en,15.184,2005-10-05,2005,6.9,962,367089,2,0,1729,2010-11-02
7553,Waiting...,Waiting...,en,16.435,2005-10-07,2005,6.3,852,348333,3,0,1753,2010-11-14
11344,A Bittersweet Life,달콤한 인생,ko,18.892,2005-04-01,2005,7.5,869,456912,2,1,1761,2010-11-18
11459,Sky High,Sky High,en,23.964,2005-07-29,2005,6.2,2299,405325,3,0,1819,2010-12-03
9667,The Jacket,The Jacket,en,13.316,2005-03-04,2005,6.887,1501,366627,2,0,1872,2010-12-25
14199,The Adventures of Sharkboy and Lavagirl,The Adventures of Sharkboy and Lavagirl,en,34.384,2005-06-10,2005,5.181,1500,424774,1,0,1907,2011-01-13
10027,Unleashed,Unleashed,en,19.231,2005-02-02,2005,6.9,1980,342258,1,0,1913,2011-01-15
9779,The Sisterhood of the Traveling Pants,The Sisterhood of the Traveling Pants,en,17.61,2005-06-01,2005,6.5,1286,403508,3,0,1922,2011-01-18
47880,Mrs Palfrey at The Claremont,Mrs Palfrey at The Claremont,en,4.368,2005-11-25,2005,6.7,36,421229,3,0,1951,2011-02-02
20981,The Call of Cthulhu,The Call of Cthulhu,en,6.388,2005-10-07,2005,7.1,158,478988,0,0,2024,2011-02-14
142,Brokeback Mountain,Brokeback Mountain,en,40.631,2005-10-22,2005,7.794,6989,388795,2,0,2037,2011-02-15
1830,Lord of War,Lord of War,en,36.022,2005-09-16,2005,7.3,4790,399295,2,0,2072,2011-02-26
1382,Me and You and Everyone We Know,Me and You and Everyone We Know,en,8.579,2005-06-17,2005,6.952,323,415978,3,0,2233,2011-04-23
13020,Enron: The Smartest Guys in the Room,Enron: The Smartest Guys in the Room,en,9.186,2005-04-22,2005,7.2,259,1016268,1,0,2254,2011-04-30
9522,Wedding Crashers,Wedding Crashers,en,27.743,2005-07-13,2005,6.5,4344,396269,3,0,2270,2011-05-04
11460,Red Eye,Red Eye,en,17.405,2005-08-19,2005,6.383,2194,421239,3,0,2290,2011-05-14
2610,Shopgirl,Shopgirl,en,8.604,2005-10-21,2005,5.8,255,338427,2,0,2291,2011-05-14
9923,Domino,Domino,en,13.469,2005-10-14,2005,5.9,1195,421054,3,0,2292,2011-05-14
16367,Kinky Boots,Kinky Boots,en,11.794,2005-08-30,2005,6.723,337,434124,3,1,2293,2011-05-14
674,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,en,144.533,2005-11-16,2005,7.807,20777,330373,1,0,2334,2011-05-24
921,Cinderella Man,Cinderella Man,en,16.4,2005-06-02,2005,7.552,2193,352248,2,0,2351,2011-05-26
29657,Nana,NANA,ja,14.023,2005-09-03,2005,6.718,94,471834,3,0,2369,2011-06-01
14922,Happy Endings,Happy Endings,en,7.931,2005-01-20,2005,5.7,107,361693,3,0,2398,2011-06-13
1833,Rent,Rent,en,11.151,2005-11-17,2005,6.8,555,294870,3,0,2412,2011-06-18
118,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,en,109.89,2005-07-13,2005,7.0,15217,367594,3,0,2417,2011-06-20
87943,Sisters in Law,Sisters in Law,en,0.403,2005-09-03,2005,6.6,7,474361,3,0,2458,2011-06-29
9315,Flightplan,Flightplan,en,27.015,2005-09-22,2005,6.5,2615,408790,3,0,2509,2011-07-07
13141,Strangers with Candy,Strangers with Candy,en,5.621,2006-06-28,2006,5.6,86,369994,3,0,2511,2011-07-08
7552,Fun with Dick and Jane,Fun with Dick and Jane,en,18.639,2005-12-21,2005,6.211,2435,369441,3,0,2518,2011-07-12
9009,Dark Water,Dark Water,en,9.9,2005-07-08,2005,5.674,1006,382628,3,0,2522,2011-07-12
9738,Fantastic Four,Fantastic Four,en,40.846,2005-06-29,2005,5.785,9309,120667,1,0,2541,2011-07-15
8435,A Cock and Bull Story,A Cock and Bull Story,en,7.383,2005-07-17,2005,6.165,133,423409,2,0,2559,2011-07-20
17113,The Ballad of Jack and Rose,The Ballad of Jack and Rose,en,8.947,2005-02-25,2005,6.141,154,357110,3,0,2568,2011-07-23
7214,Coach Carter,Coach Carter,en,30.525,2005-01-14,2005,7.586,2958,393162,3,0,2575,2011-07-27
11559,Tideland,Tideland,en,10.68,2005-09-09,2005,6.505,550,410764,3,0,2630,2011-08-21
10913,Dear Wendy,Dear Wendy,en,6.917,2005-02-04,2005,5.8,123,342272,1,0,2687,2011-09-16
10982,Hoodwinked!,Hoodwinked!,en,31.063,2005-12-16,2005,6.2,1746,443536,3,0,2739,2011-10-05
16022,Nine Lives,Nine Lives,en,7.786,2005-09-02,2005,6.0,78,420015,3,0,2933,2011-12-16
10799,Empire of the Wolves,L'Empire des loups,fr,9.734,2005-04-20,2005,5.7,299,402158,3,0,3046,2012-02-14
647,Final Fantasy VII: Advent Children,Final Fantasy VII: Advent Children,ja,22.4,2005-07-14,2005,7.146,1147,385700,3,0,3053,2012-02-18
953,Madagascar,Madagascar,en,68.747,2005-05-25,2005,6.909,10879,351283,0,0,3149,2012-03-28
25967,Isolation,Isolation,en,5.678,2005-09-10,2005,5.473,185,446719,1,0,3184,2012-04-15
1904,Memoirs of a Geisha,Memoirs of a Geisha,en,24.177,2005-12-06,2005,7.665,3074,397535,3,0,3237,2012-05-08
10476,Hustle & Flow,Hustle & Flow,en,10.06,2005-07-22,2005,7.108,383,410097,3,1,3246,2012-05-11
14517,MirrorMask,MirrorMask,en,11.19,2005-01-25,2005,6.4,331,366780,3,0,3266,2012-05-17
9777,Proof,Proof,en,8.843,2005-09-05,2005,6.3,668,377107,3,0,3430,2012-07-17
787,Mr. & Mrs. Smith,Mr. & Mrs. Smith,en,50.026,2005-06-07,2005,6.688,10396,356910,2,0,3619,2012-10-21
1696,The Devil's Rejects,The Devil's Rejects,en,18.559,2005-07-22,2005,6.7,1416,395584,3,0,3628,2012-10-26
29293,House of the Dead 2,House of the Dead 2,en,11.272,2006-02-11,2006,4.6,121,435665,3,1,3631,2012-10-27
10320,The Ring Two,The Ring Two,en,22.253,2005-03-10,2005,5.739,2267,377109,3,0,3660,2012-11-05
13374,Ice Princess,Ice Princess,en,17.018,2005-03-17,2005,6.4,890,396652,3,0,3677,2012-11-19
561,Constantine,Constantine,en,55.93,2005-02-08,2005,7.097,7215,360486,1,0,3697,2012-11-28
1690,Hostel,Hostel,en,31.087,2005-09-17,2005,5.953,3609,450278,1,0,3698,2012-11-29
13499,"Yours, Mine & Ours","Yours, Mine & Ours",en,14.347,2005-11-23,2005,6.2,822,443295,3,0,3727,2012-12-07
6961,The Wedding Date,The Wedding Date,en,15.165,2005-02-04,2005,6.8,1183,372532,3,0,3767,2012-12-21
31541,Legion of the Dead,Legion of the Dead,en,3.286,2005-08-09,2005,4.045,23,441041,3,0,3843,2013-01-20
398,Capote,Capote,en,9.745,2005-09-30,2005,6.982,1456,379725,3,1,3991,2013-03-17
14177,Beauty Shop,Beauty Shop,en,15.894,2005-04-22,2005,6.314,509,388500,3,0,3995,2013-03-19
13284,Barbie: Fairytopia,Barbie: Fairytopia,en,15.592,2005-03-08,2005,6.8,717,450982,3,0,4039,2013-04-09
116,Match Point,Match Point,en,20.724,2005-10-26,2005,7.359,4064,416320,3,0,4077,2013-04-22
8488,Hitch,Hitch,en,25.531,2005-02-11,2005,6.565,5775,386588,2,0,4113,2013-04-28
21246,Kids in America,Kids in America,en,4.701,2005-10-21,2005,5.6,44,408961,3,0,4118,2013-05-02
11648,Must Love Dogs,Must Love Dogs,en,13.092,2005-07-21,2005,5.881,461,417001,2,0,4150,2013-05-21
35683,Single White Female 2: The Psycho,Single White Female 2: The Psycho,en,7.03,2005-10-25,2005,4.7,52,448120,3,0,4171,2013-05-27
18164,12 and Holding,12 and Holding,en,5.858,2006-03-31,2006,6.9,79,417385,3,0,4178,2013-05-29
168705,BloodRayne,BloodRayne,en,12.391,2005-10-22,2005,4.1,556,383222,3,1,4218,2013-06-07
2800,Rumor Has It...,Rumor Has It...,en,16.818,2005-12-22,2005,5.659,1153,398375,3,0,4229,2013-06-11
10048,Stealth,Stealth,en,21.52,2005-07-27,2005,5.4,1047,382992,1,0,4233,2013-06-12
96235,Vampire Bats,Vampire Bats,en,2.77,2005-10-30,2005,4.6,29,473105,3,0,4234,2013-06-12
4348,Pride & Prejudice,Pride & Prejudice,en,88.114,2005-09-16,2005,8.1,8062,414387,3,0,4254,2013-06-21
32671,Hate Crime,Hate Crime,en,3.158,2005-01-14,2005,5.94,25,415833,2,0,4339,2013-07-12
16608,The Proposition,The Proposition,en,12.755,2005-10-06,2005,7.024,630,421238,1,0,5455,2014-05-08
791,The Fog,The Fog,en,19.342,2005-10-14,2005,4.521,745,432291,3,0,4386,2013-07-23
17021,Adam & Steve,Adam & Steve,en,3.039,2005-04-24,2005,5.5,40,372122,3,1,4454,2013-08-08
612,Munich,Munich,en,16.733,2005-12-23,2005,7.15,2652,408306,1,0,4518,2013-08-29
8643,The Exorcism of Emily Rose,The Exorcism of Emily Rose,en,33.283,2005-09-09,2005,6.594,2776,404032,3,0,4528,2013-08-31
9722,Bewitched,Bewitched,en,15.772,2005-06-21,2005,5.062,1542,374536,3,0,4593,2013-09-16
8053,The Three Burials of Melquiades Estrada,The Three Burials of Melquiades Estrada,en,26.591,2005-11-17,2005,7.0,581,419294,3,0,4629,2013-09-26
40938,20 Centimeters,20 Centímetros,es,1.779,2005-06-10,2005,5.1,28,421528,3,0,4648,2013-09-30
